1954,Girls,1,Christine,779,number,Number of babies,
1954,Girls,2,Susan,735,number,Number of babies,
1954,Girls,3,Margaret,562,number,Number of babies,
1954,Girls,4,Judith,531,number,Number of babies,
1954,Girls,5,Jennifer,460,number,Number of babies,
1954,Girls,6,Mary,423,number,Number of babies,
1954,Girls,7,Elizabeth,419,number,Number of babies,
1954,Girls,8,Patricia,408,number,Number of babies,
1954,Girls,9,Linda,394,number,Number of babies,
1954,Girls,10,Barbara,382,number,Number of babies,
