name,atom,M0
HSP,HB2,0.107725
HSP,1HB,0.107725
HSP,HB1,0.107725
HSP,HB3,0.107725
HSP,2HB,0.107725
HISH,HB,0.107725
HISH,HB2,0.107725
HISH,1HB,0.107725
HISH,HB1,0.107725
HISH,HB3,0.107725
HISH,2HB,0.107725
HIS,CG,0.182399
HIP,CG,0.182399
HSP,CG,0.182399
HISH,CG,0.182399
HIS,ND,-0.087602
HIS,ND1,-0.087602
HIP,ND,-0.087602
HIP,ND1,-0.087602
HSP,ND,-0.087602
HSP,ND1,-0.087602
HISH,ND,-0.087602
HISH,ND1,-0.087602
HIS,HD1,0.305096
HIP,HD1,0.305096
HSP,HD1,0.305096
HISH,HD1,0.305096
HIS,CE,-0.013105
HIS,CE1,-0.013105
HIS,CE2,-0.013105
HIP,CE,-0.013105
HIP,CE1,-0.013105
HIP,CE2,-0.013105
HSP,CE,-0.013105
HSP,CE1,-0.013105
HSP,CE2,-0.013105
HISH,CE,-0.013105
HISH,CE1,-0.013105
HISH,CE2,-0.013105
HIS,HE1,0.230635
HIP,HE1,0.230635
HSP,HE1,0.230635
HISH,HE1,0.230635
HIS,NE,-0.148766
HIS,NE2,-0.148766
HIP,NE,-0.148766
HIP,NE2,-0.148766
HSP,NE,-0.148766
HSP,NE2,-0.148766
HISH,HE2,-0.148766
HISH,HNE2,-0.148766
HIS,HE2,0.377295
HIS,HNE2,0.377295
HIP,HE2,0.377295
HIP,HNE2,0.377295
HSP,HE2,0.377295
HSP,HNE2,0.377295
HISH,HE2,0.377295
HISH,HNE2,0.377295
HIS,CD,-0.192052
HIS,CD1,-0.192052
HIS,CD2,-0.192052
HIP,CD,-0.192052
HIP,CD1,-0.192052
HIP,CD2,-0.192052
HSP,CD,-0.192052
HSP,CD1,-0.192052
HSP,CD2,-0.192052
HISH,CD,-0.192052
HISH,CD1,-0.192052
HISH,CD2,-0.192052
HIS,HD2,0.235237
HIP,HD2,0.235237
HSP,HD2,0.235237
HISH,HD2,0.235237
HIS,C,0.566646
HIP,C,0.566646
HSP,C,0.566646
HISH,C,0.566646
HIS,O,-0.560417
HIP,O,-0.560417
HSP,O,-0.560417
HISH,O,-0.560417
TRP,N,-0.427579
TRP,HN,0.241716
TRP,H,0.241716
TRP,CA,-0.020082
TRP,HA,0.106629
TRP,CB,-0.098364
TRP,HB,0.065424
TRP,HB2,0.065424
TRP,1HB,0.065424
TRP,HB1,0.065424
TRP,HB3,0.065424
TRP,2HB,0.065424
TRP,CG,-0.099797
TRP,CD1,-0.174053
TRP,HD,0.170633
TRP,HD1,0.170633
TRP,NE,-0.298433
TRP,NE1,-0.298433
TRP,HE1,0.322375
TRP,CE2,0.141523
TRP,CZ2,-0.210701
TRP,HZ2,0.125512
TRP,CH2,-0.133022
TRP,HH2,0.119467
TRP,CZ3,-0.164054
TRP,HZ3,0.11925
TRP,CE3,-0.153992
TRP,HE3,0.123084
TRP,CD2,0.089641
TRP,C,0.584129
TRP,O,-0.49473
PHE,N,-0.37129
PHE,HN,0.234053
PHE,H,0.234053
PHE,CA,-0.030057
PHE,HA,0.102448
PHE,CB,-0.09872
PHE,HB,0.060989
PHE,HB2,0.060989
PHE,1HB,0.060989
PHE,HB1,0.060989
PHE,HB3,0.060989
PHE,2HB,0.060989
PHE,CG,0.021313
PHE,CD,-0.083109
PHE,CD1,-0.083109
PHE,CD2,-0.083109
PHE,HD,0.098466
PHE,HD1,0.098466
PHE,HD2,0.098466
PHE,CE,-0.156974
PHE,CE1,-0.156974
PHE,CE2,-0.156974
PHE,HE,0.123731
PHE,HE1,0.123731
PHE,HE2,0.123731
PHE,CZ,-0.099824
PHE,HZ,0.114679
PHE,C,0.547987
PHE,O,-0.506795
TYR,N,-0.48756
TYR,HN,0.263521
TYR,H,0.263521
TYR,CA,0.009614
TYR,HA,0.095501
TYR,CB,-0.051853
TYR,HB,0.019145
TYR,HB2,0.019145
TYR,1HB,0.019145
TYR,HB1,0.019145
TYR,HB3,0.019145
TYR,2HB,0.019145
TYR,CG,0.112601
TYR,CD,-0.183461
TYR,CD1,-0.183461
TYR,CD2,-0.183461
TYR,HD,0.132715
TYR,HD1,0.132715
TYR,HD2,0.132715
TYR,CE,-0.181823
TYR,CE1,-0.181823
TYR,CE2,-0.181823
TYR,HE,0.137303
TYR,HE1,0.137303
TYR,HE2,0.137303
TYR,CZ,0.206277
TYR,OH,-0.421233
TYR,HH,0.329691
TYR,C,0.62229
TYR,O,-0.526607
GLU,N,-0.423392
GLU,HN,0.306811
GLU,H,0.306811
GLU,CA,0.031633
GLU,HA,0.0651
GLU,CB,0.074772
GLU,HB,-0.003535
GLU,HB2,-0.003535
GLU,1HB,-0.003535
GLU,HB1,-0.003535
GLU,HB3,-0.003535
GLU,2HB,-0.003535
GLU,CG,-0.033909
GLU,HG,-0.004135
GLU,HG2,-0.004135
GLU,1HG,-0.004135
GLU,HG1,-0.004135
GLU,HG3,-0.004135
GLU,2HG,-0.004135
GLU,CD,0.765188
GLU,OE,-0.824035
GLU,OE1,-0.824035
GLU,OE2,-0.824035
GLU,C,0.469735
GLU,O,-0.592528
ASP,N,-0.558201
ASP,HN,0.319676
ASP,H,0.319676
ASP,CA,0.007225
ASP,HA,0.082375
ASP,CB,-0.047555
ASP,HB,-0.014836
ASP,HB2,-0.014836
ASP,1HB,-0.014836
ASP,HB1,-0.014836
ASP,HB3,-0.014836
ASP,2HB,-0.014836
ASP,CG,0.745168
ASP,OD,-0.730385
ASP,OD1,-0.730385
ASP,OD2,-0.730385
ASP,C,0.443199
ASP,O,-0.501445
LYS,N,-0.435875
LYS,HN,0.251302
LYS,H,0.251302
LYS,CA,-0.038773
LYS,HA,0.129478
LYS,CB,-0.108273
LYS,HB,0.045214
LYS,HB2,0.045214
LYS,1HB,0.045214
LYS,HB1,0.045214
LYS,HB3,0.045214
LYS,2HB,0.045214
LYS,CG,0.033341
LYS,HG,0.010208
LYS,HG2,0.010208
LYS,1HG,0.010208
LYS,HG1,0.010208
LYS,HG3,0.010208
LYS,2HG,0.010208
LYS,CD,-0.047841
LYS,HD,0.070715
LYS,HD2,0.070715
LYS,1HD,0.070715
LYS,HD1,0.070715
LYS,HD3,0.070715
LYS,2HD,0.070715
LYS,CE,-0.069974
LYS,HE,0.119522
LYS,HE2,0.119522
LYS,1HE,0.119522
LYS,HE1,0.119522
LYS,HE3,0.119522
LYS,2HE,0.119522
LYS,NZ,-0.250358
LYS,HZ,0.294561
LYS,HZ1,0.294561
LYS,1HZ,0.294561
LYS,HNZ1,0.294561
LYS,HZ2,0.294561
LYS,2HZ,0.294561
LYS,HNZ2,0.294561
LYS,HZ3,0.294561
LYS,3HZ,0.294561
LYS,HNZ3,0.294561
LYS,C,0.725129
LYS,O,-0.563157
ORN,N,-0.3479
ORN,H,0.2747
ORN,CA,-0.24
ORN,HA,0.1426
ORN,CB,0.0099
ORN,HB1,0.0362
ORN,HB2,0.0362
ORN,CG,-0.0279
ORN,HG1,0.0621
ORN,HG2,0.0621
ORN,CD,-0.0143
ORN,HD1,0.1135
ORN,HD2,0.1135
ORN,NE,-0.3854
ORN,HE1,0.34
ORN,HE2,0.34
ORN,HE3,0.34
ORN,C,0.7341
ORN,O,-0.5894
DAB,N,-0.3479
DAB,H,0.2747
DAB,CA,-0.24
DAB,HA,0.1426
DAB,CB,0.0292
DAB,HB1,0.0747
DAB,HB2,0.0747
DAB,CG,-0.0143
DAB,HG1,0.1135
DAB,HG2,0.1135
DAB,ND,-0.3854
DAB,HD1,0.34
DAB,HD2,0.34
DAB,HD3,0.34
DAB,C,0.7341
DAB,O,-0.5894
LYD,N,-0.453388
LYN,N,-0.453388
LYSH,N,-0.453388
LYD,HN,0.289695
LYD,H,0.289695
LYN,HN,0.289695
LYN,H,0.289695
LYSH,HN,0.289695
LYSH,H,0.289695
LYD,CA,-0.0245
LYN,CA,-0.0245
LYSH,CA,-0.0245
LYD,HA,0.099553
LYN,HA,0.099553
LYSH,HA,0.099553
LYD,CB,0.035478
LYN,CB,0.035478
LYSH,CB,0.035478
LYD,HB,0.004797
LYD,HB2,0.004797
LYD,1HB,0.004797
LYD,HB1,0.004797
LYD,HB3,0.004797
LYD,2HB,0.004797
LYN,HB,0.004797
LYN,HB2,0.004797
LYN,1HB,0.004797
LYN,HB1,0.004797
LYN,HB3,0.004797
LYN,2HB,0.004797
LYSH,HB,0.004797
LYSH,HB2,0.004797
LYSH,1HB,0.004797
LYSH,HB1,0.004797
LYSH,HB3,0.004797
LYSH,2HB,0.004797
LYD,CG,-0.019962
LYN,CG,-0.019962
LYSH,CG,-0.019962
LYD,HG,-0.01561
LYD,HG2,-0.01561
LYD,1HG,-0.01561
LYD,HG1,-0.01561
LYD,HG3,-0.01561
LYD,2HG,-0.01561
LYN,HG,-0.01561
LYN,HG2,-0.01561
LYN,1HG,-0.01561
LYN,HG1,-0.01561
LYN,HG3,-0.01561
LYN,2HG,-0.01561
LYSH,HG,-0.01561
LYSH,HG2,-0.01561
LYSH,1HG,-0.01561
LYSH,HG1,-0.01561
LYSH,HG3,-0.01561
LYSH,2HG,-0.01561
LYD,CD,0.041105
LYN,CD,0.041105
LYSH,CD,0.041105
LYD,HD,0.008304
LYD,HD2,0.008304
LYD,1HD,0.008304
LYD,HD1,0.008304
LYD,HD3,0.008304
LYD,2HD,0.008304
LYN,HD,0.008304
LYN,HD2,0.008304
LYN,1HD,0.008304
LYN,HD1,0.008304
LYN,HD3,0.008304
LYN,2HD,0.008304
LYSH,HD,0.008304
LYSH,HD2,0.008304
LYSH,1HD,0.008304
LYSH,HD1,0.008304
LYSH,HD3,0.008304
LYSH,2HD,0.008304
LYD,CE,0.188382
LYN,CE,0.188382
LYSH,CE,0.188382
LYD,HE,0.01681
LYD,HE2,0.01681
LYD,1HE,0.01681
LYD,HE1,0.01681
LYD,HE3,0.01681
LYD,2HE,0.01681
LYN,HE,0.01681
LYN,HE2,0.01681
LYN,1HE,0.01681
LYN,HE1,0.01681
LYN,HE3,0.01681
LYN,2HE,0.01681
LYSH,HE,0.01681
LYSH,HE2,0.01681
LYSH,1HE,0.01681
LYSH,HE1,0.01681
LYSH,HE3,0.01681
LYSH,2HE,0.01681
LYD,NZ,-0.894254
LYN,NZ,-0.894254
LYSH,NZ,-0.894254
LYD,HZ,0.332053
LYD,HZ1,0.332053
LYD,1HZ,0.332053
LYD,HNZ1,0.332053
LYD,HZ2,0.332053
LYD,2HZ,0.332053
LYD,HNZ2,0.332053
LYD,HZ3,0.332053
LYD,3HZ,0.332053
LYD,HNZ3,0.332053
LYN,HZ,0.332053
LYN,HZ1,0.332053
LYN,1HZ,0.332053
LYN,HNZ1,0.332053
LYN,HZ2,0.332053
LYN,2HZ,0.332053
LYN,HNZ2,0.332053
LYN,HZ3,0.332053
LYN,3HZ,0.332053
LYN,HNZ3,0.332053
LYSH,HZ,0.332053
LYSH,HZ1,0.332053
LYSH,1HZ,0.332053
LYSH,HNZ1,0.332053
LYSH,HZ2,0.332053
LYSH,2HZ,0.332053
LYSH,HNZ2,0.332053
LYSH,HZ3,0.332053
LYSH,3HZ,0.332053
LYSH,HNZ3,0.332053
LYD,C,0.608464
LYN,C,0.608464
LYSH,C,0.608464
LYD,O,-0.563281
LYN,O,-0.563281
LYSH,O,-0.563281
PRO,N,-0.088116
PRO,CD,-0.011906
PRO,HD,0.043951
PRO,HD2,0.043951
PRO,1HD,0.043951
PRO,HD2,0.043951
PRO,HD3,0.043951
PRO,2HD,0.043951
PRO,HD1,0.043951
PRO,HD,0.04395
PRO,HD2,0.04395
PRO,1HD,0.04395
PRO,HD2,0.04395
PRO,HD3,0.04395
PRO,2HD,0.04395
PRO,HD1,0.04395
PRO,CG,0.013059
PRO,HG,0.019574
PRO,HG2,0.019574
PRO,1HG,0.019574
PRO,HG1,0.019574
PRO,HG3,0.019574
PRO,2HG,0.019574
PRO,CB,-0.003351
PRO,HB,0.019352
PRO,HB2,0.019352
PRO,1HB,0.019352
PRO,HB1,0.019352
PRO,HB3,0.019352
PRO,2HB,0.019352
PRO,CA,-0.034577
PRO,HA,0.059977
PRO,C,0.33372
PRO,O,-0.434559
HYP,N,-0.2548
HYP,CD2,0.0595
HYP,HD21,0.07
HYP,HD22,0.07
HYP,CG,0.04
HYP,HG,0.0416
HYP,OD1,-0.6134
HYP,HD1,0.3851
HYP,CB,0.0203
HYP,HB1,0.0426
HYP,HB2,0.0426
HYP,CA,0.0047
HYP,HA,0.077
HYP,C,0.5896
HYP,O,-0.5748
CYS,N,-0.396165
CYSH,HN,-0.396165
CYSH,H,-0.396165
CYS,HN,0.295187
CYS,H,0.295187
CYSH,HN,0.295187
CYSH,H,0.295187
CYS,CA,-0.073501
CYSH,CA,-0.073501
CYS,HA,0.14051
CYSH,HA,0.14051
CYS,CB,-0.221371
CYSH,CB,-0.221371
CYS,HB,0.146537
CYS,HB2,0.146537
CYS,1HB,0.146537
CYS,HB1,0.146537
CYS,HB3,0.146537
CYS,2HB,0.146537
CYSH,HB,0.146537
CYSH,HB2,0.146537
CYSH,1HB,0.146537
CYSH,HB1,0.146537
